names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
TMEM74B,-1.932096,-0.9636375,0.0533476646204113,0.35912780444577413,0.15486725663716813,0.2344213649851632
ENGASE,-1.9323602,-0.18392426,0.053315060568053504,0.3589743436076759,0.8097345132743363,0.744807121661721
RBP1,-1.933153,-0.88966656,0.05321734825997046,0.35858029522518015,0.1902654867256637,0.26706231454005935
PPP1R37,-1.933153,-0.21165258,0.05321734825997046,0.35858029522518015,0.8495575221238938,0.8635014836795252
ATP5ME,-1.9342102,-0.06564018,0.053087297931215006,0.357835762721989,1.0,1.0
PPIL3,-1.9360601,-0.42249578,0.05286034879747502,0.35650297150108406,0.3893805309734513,0.4421364985163205
TMEM131,-1.9360601,-0.2207112,0.05286034879747502,0.35650297150108406,0.8362831858407079,0.7922848664688428
SP1,-1.9360601,-0.21124089,0.05286034879747502,0.35650297150108406,0.9026548672566371,0.8783382789317508
TAMM41,-1.9397599,-0.3353061,0.05240888251448514,0.35378412189462755,0.504424778761062,0.5252225519287834
CDCA7,-1.9400241,-0.7659212,0.05237675866229212,0.353632492860829,0.17256637168141592,0.26112759643916916
RNF2,-1.9405527,-0.46457314,0.05231256034825352,0.35332940049943296,0.46017699115044247,0.47477744807121663
MON1B,-1.9408169,-0.20039158,0.052280485874011996,0.3532431352177798,0.7389380530973452,0.7359050445103857
COBLL1,-1.9426669,-0.7272877,0.05205642472125671,0.35185913226642973,0.27876106194690264,0.3323442136498516
SEL1L,-1.9453095,-0.16792057,0.05173773113805005,0.3503520254179038,0.9247787610619469,0.913946587537092
CARS2,-1.9471595,-0.17841527,0.05151561832999018,0.3492356263189425,0.8539823008849557,0.8071216617210683
SPOPL,-1.9474237,-0.22867817,0.051483953172128366,0.3491503001765926,0.7610619469026548,0.7032640949554896
NEK2,-1.9492737,-0.2443199,0.05126275290571235,0.3480371024117933,0.6504424778761062,0.6320474777448071
MICU2,-1.9492737,-0.2686422,0.05126275290571235,0.3480371024117933,0.7743362831858407,0.7181008902077152
KDSR,-1.9500664,-0.18140946,0.05116819665142648,0.34758856080899414,0.8761061946902655,0.8486646884272997
SLC25A53,-1.9508593,-0.9531275,0.051073786472558245,0.3470760599112708,0.18584070796460178,0.2551928783382789
KIAA1671,-1.9508593,-0.37194908,0.051073786472558245,0.3470760599112708,0.5353982300884956,0.5341246290801187
MAN2B2,-1.951652,-0.25903717,0.05097952220269336,0.3466285513915623,0.7566371681415929,0.6824925816023739
MYO5B,-1.9519163,-0.2466139,0.050948133174875725,0.3464794913291762,0.7345132743362832,0.7181008902077152
ITSN2,-1.9524449,-0.30793262,0.050885403675491575,0.34618153530235446,0.5132743362831859,0.5281899109792285
CMYA5,-1.9537663,-0.35153565,0.050728862884519735,0.3452449071097633,0.6548672566371682,0.6053412462908012
SYT13,-1.9540305,-1.8302073,0.05069760318408687,0.3450963314377466,0.06637168141592921,0.1572700296735905
DDI2,-1.9561447,-0.2502927,0.05044810604041417,0.34358971514424996,0.7477876106194691,0.7091988130563798
PRPSAP1,-1.9572018,-0.21583804,0.05032374380251224,0.3429341550764756,0.8628318584070797,0.8160237388724035
C15orf39,-1.9585232,-0.29073873,0.05016865241002372,0.34200462783745167,0.588495575221239,0.5845697329376854
OGFOD1,-1.9590517,-0.23266603,0.05010672813255973,0.3417734544129368,0.7168141592920354,0.6913946587537092
NOTCH3,-1.9614302,-0.16419326,0.04982886124142952,0.34013169531845616,0.9469026548672567,0.9228486646884273
FTCDNL1,-1.9616945,-1.6623533,0.049798067055932885,0.3399849006368587,0.084070796460177,0.17210682492581603
ATR,-1.9619588,-0.31700975,0.04976728883067636,0.33983816016634055,0.6504424778761062,0.5934718100890207
MTSS1,-1.962223,-0.58720225,0.0497365265595364,0.3396914738954267,0.4026548672566372,0.4124629080118694
GMPS,-1.962223,-0.18251155,0.0497365265595364,0.3396914738954267,0.8672566371681416,0.8160237388724035
CPSF2,-1.9632801,-0.20324287,0.049613636893704315,0.3391052705782393,0.7787610619469026,0.7240356083086054
UHRF2,-1.9635444,-0.29077783,0.049582954301327,0.3390221764212347,0.5265486725663717,0.543026706231454
IRAK1,-1.96513,-0.124761775,0.049399192798302155,0.338144727063897,0.9778761061946902,0.9584569732937686
SCP2,-1.9653943,-0.12037845,0.049368621499268836,0.3379986748026073,0.9690265486725663,0.9258160237388724
OSBPL9,-1.9667157,-0.35490996,0.04921600300086291,0.33707988881635165,0.5663716814159292,0.5637982195845698
MRPL58,-1.9672441,-0.16202642,0.04915506655263794,0.33672554574080127,0.9336283185840708,0.8783382789317508
LGALS8-AS1,-1.9698869,-1.8183588,0.04885133324598485,0.3350838920795149,0.05752212389380531,0.1513353115727003
TUBGCP6,-1.9722654,-0.24407285,0.048579321852275086,0.33390643363664235,0.6769911504424779,0.6676557863501483
PBDC1,-1.973851,-0.42031458,0.04839868841918052,0.33304011935146194,0.504424778761062,0.486646884272997
NAGK,-1.9754367,-0.16254918,0.04821861944991074,0.332175736963332,0.9513274336283186,0.9287833827893175
BCAR1,-1.9757009,-0.12911302,0.04818866274127705,0.3320318608797969,0.9734513274336283,0.9406528189910979
AHCY,-1.9764937,-0.110750474,0.048098886413171275,0.33166302592473285,0.995575221238938,0.9792284866468842
CXCL11,-1.9783436,-0.9098504,0.047889954689099186,0.3305960451859146,0.24336283185840707,0.3086053412462908
KCNK6,-1.9788722,-0.4220319,0.04783040018878164,0.33024721322573036,0.47345132743362833,0.486646884272997
HMGCR,-1.9801935,-0.21405931,0.04768178620564623,0.3293453589192032,0.672566371681416,0.6795252225519288
GATM,-1.9807221,-0.2577044,0.047622449392228317,0.3289975972451772,0.6946902654867256,0.6468842729970327
LMBR1L,-1.9809864,-0.29544386,0.04759280427126047,0.3289169616941851,0.6371681415929203,0.6231454005934718
PDE6D,-1.9836291,-0.53443414,0.04729720542983249,0.3271829551951047,0.36283185840707965,0.40059347181008903
CST4,-1.9852147,-1.401306,0.04712058836530228,0.3260844497558005,0.07964601769911504,0.17210682492581603
BPNT1,-1.985479,-0.32294387,0.04709120618973552,0.3260043952620597,0.6327433628318584,0.5756676557863502
YWHAB,-1.9857433,-0.07968148,0.047061839427170064,0.325862728882681,1.0,0.9940652818991098
AFF3,-1.9868003,-0.20613359,0.04694452638622948,0.3251119413930719,0.7300884955752213,0.7210682492581603
TP53BP2,-1.9870646,-0.23837988,0.046915236598160916,0.3249705856792747,0.7212389380530974,0.6913946587537092
HERPUD1,-1.9881217,-0.13064414,0.046798231153646376,0.32440569288913085,0.9734513274336283,0.9703264094955489
SNX18,-1.9889145,-0.25706342,0.04671063829464787,0.32392119594967916,0.6814159292035398,0.6795252225519288
BORCS5,-1.9915572,-0.69010735,0.04641965793540913,0.32220859095276116,0.29646017699115046,0.34718100890207715
PARP4,-1.9926144,-0.25766432,0.046303693813109635,0.3217697925296422,0.7256637168141593,0.6973293768545994
TMEM30A,-1.9934071,-0.1617724,0.046216880871692935,0.3213495548603406,0.9380530973451328,0.8991097922848664
SCLY,-1.9955213,-0.76059926,0.04598604947940864,0.32023123991549385,0.252212389380531,0.314540059347181
TMEM251,-1.9963142,-0.36570346,0.0458997384145426,0.31969102297063245,0.5486725663716814,0.5400593471810089
LCLAT1,-1.9968427,-0.38846952,0.04584227354659351,0.3194123461029639,0.5398230088495575,0.5252225519287834
LINC00342,-1.9973712,-0.7100322,0.045784869296280714,0.3190731152157598,0.34513274336283184,0.3768545994065282
SCPEP1,-1.9978998,-0.22503369,0.04572752561568019,0.3188556229871425,0.8185840707964602,0.7922848664688428
OGFOD3,-1.9978998,-0.24865653,0.04572752561568019,0.3188556229871425,0.7079646017699115,0.6973293768545994
UBE2G1,-2.0013354,-0.19960967,0.04535626477152385,0.31650803563442226,0.7654867256637168,0.7477744807121661
SIRT5,-2.0021281,-0.2913928,0.04527095093519261,0.3160934901142664,0.6194690265486725,0.6142433234421365
CDC27,-2.0026567,-0.24305797,0.045214150228199385,0.3157571288880606,0.7522123893805309,0.7359050445103857
N4BP1,-2.0037138,-0.18664382,0.045100729040669287,0.3152832204287397,0.8008849557522124,0.7566765578635015
CAPNS1,-2.0052993,-0.055260595,0.044931047109693124,0.31431981178552715,1.0,1.0
CDKAL1,-2.0055637,-0.46696702,0.04490281919389211,0.3141823906166402,0.45132743362831856,0.4688427299703264
GABRQ,-2.005828,-3.5090837,0.044874606235352686,0.31404502157172914,0.017699115044247787,0.11572700296735905
SLC49A3,-2.0060923,-0.18887351,0.04484640822811871,0.31396774819383566,0.8230088495575221,0.7477744807121661
MICALL2,-2.006885,-0.22954002,0.044761903854703966,0.31361608786102985,0.7964601769911505,0.771513353115727
PRPF4,-2.0079422,-0.27222502,0.044649440313942294,0.3128880269826923,0.6106194690265486,0.5756676557863502
TMC5,-2.011642,-0.56701577,0.044257693290836356,0.3105590168976038,0.4026548672566372,0.43026706231454004
MRPS17,-2.0124347,-0.18731911,0.04417412597900223,0.3100320584769819,0.9026548672566371,0.8367952522255193
B4GALT4,-2.0134919,-0.39496073,0.04406291010742223,0.30954828653392724,0.49557522123893805,0.49554896142433236
HSPBAP1,-2.0179844,-0.8294166,0.04359287613414935,0.3066582470470883,0.19469026548672566,0.27002967359050445
SMIM10L1,-2.018513,-0.19747943,0.04353785747244036,0.3064479079516903,0.8539823008849557,0.7893175074183977
CITED4,-2.018513,-0.13813946,0.04353785747244036,0.3064479079516903,0.9734513274336283,0.9673590504451038
PLEKHA3,-2.0190415,-0.27186623,0.0434828974774536,0.30623773919035585,0.6194690265486725,0.6083086053412463
TCEA2,-2.0203629,-0.20449854,0.04334575384706223,0.3054481972576674,0.8097345132743363,0.771513353115727
PNMA8A,-2.0216844,-0.65077806,0.0432089758512902,0.30466032077308275,0.34513274336283184,0.3827893175074184
CLDND1,-2.0248556,-0.2571222,0.042882196044138024,0.30276451724758796,0.6991150442477876,0.6795252225519288
PITPNM2,-2.026177,-1.0812423,0.042746655700224366,0.30209892745393163,0.168141592920354,0.24629080118694363
ATMIN,-2.026441,-0.21958363,0.04271959114276243,0.3019659628073093,0.827433628318584,0.7774480712166172
DARS,-2.0267055,-0.24922277,0.042692541075373035,0.3018330492369574,0.7477876106194691,0.7270029673590505
STARD7,-2.027234,-0.1027588,0.04263848438733414,0.3016839681153715,0.9867256637168141,0.9614243323442137
NCOA3,-2.030141,-0.21562801,0.042342206126741486,0.2998775322068238,0.8097345132743363,0.7151335311572701
JMY,-2.0306697,-0.39284506,0.04228852488452964,0.2996132983543688,0.5398230088495575,0.5519287833827893
WDYHV1,-2.0327837,-0.32933813,0.042074375299401764,0.29821150471212315,0.5442477876106194,0.543026706231454
PTER,-2.0354264,-0.44610494,0.04180797942409968,0.2968407090012556,0.415929203539823,0.4540059347181009
RBPMS,-2.035955,-0.35506806,0.041754871929384825,0.29652116171661114,0.584070796460177,0.5370919881305638
CLOCK,-2.036748,-0.27038997,0.04167531776880432,0.29601364363594157,0.7699115044247787,0.7299703264094956
TIMM23,-2.0396547,-0.18407953,0.0413847161577655,0.29423504197559736,0.8805309734513275,0.857566765578635
HACD2,-2.0396547,-0.2806007,0.0413847161577655,0.29423504197559736,0.6946902654867256,0.6765578635014837
FARSB,-2.0407119,-0.27053884,0.041279469191082926,0.29371497897799886,0.6946902654867256,0.6913946587537092
PTP4A3,-2.041769,-0.23680142,0.0411744490200906,0.29319572151446227,0.7079646017699115,0.7091988130563798
AC015813.1,-2.0420332,-0.51388866,0.041148229370613534,0.2930660329234921,0.3893805309734513,0.42136498516320475
ZHX2,-2.0422976,-0.28705084,0.04112202386683572,0.29299341941795876,0.7079646017699115,0.6706231454005934
TSPOAP1,-2.043883,-0.66412234,0.040965087578995724,0.29204580648204564,0.3141592920353982,0.3590504451038576
CIAO1,-2.0457332,-0.19029814,0.040782636937803096,0.29131250869643466,0.8805309734513275,0.8516320474777448
CA12,-2.0489044,-0.11104763,0.0404714666726794,0.2896550941898199,0.995575221238938,0.9643916913946587
ZNF672,-2.0489044,-0.29378644,0.0404714666726794,0.2896550941898199,0.7433628318584071,0.6735905044510386
URGCP,-2.0518115,-0.33750102,0.040187997902282474,0.2879077923706089,0.6548672566371682,0.6379821958456974
FAM222B,-2.05234,-0.41660774,0.04013663946376929,0.28765246544222045,0.5,0.5074183976261127
IGF2R,-2.0528684,-0.19294684,0.040085336706312265,0.2873410514664581,0.8407079646017699,0.7626112759643917
GPN1,-2.0536613,-0.28165957,0.04000848687137505,0.28684635219964705,0.6017699115044248,0.6142433234421365
TMED4,-2.0539255,-0.15156399,0.039982898050380675,0.2867190539854983,0.9823008849557522,0.9643916913946587
RAB9A,-2.0555112,-0.2672078,0.039829656523739834,0.2857881314301905,0.6415929203539823,0.6172106824925816
TSHZ1,-2.061325,-0.31132075,0.03927202769082388,0.28245146109488006,0.7300884955752213,0.6913946587537092
STK38L,-2.0618536,-0.40834686,0.03922166448095543,0.28214468193149567,0.48672566371681414,0.5044510385756676
PDCD2L,-2.0623822,-0.6593549,0.039171356126125254,0.28194902764450547,0.252212389380531,0.32344213649851633
RAB43,-2.0644965,-0.44316533,0.038970670343301796,0.28072535037102714,0.3672566371681416,0.42433234421364985
PPIE,-2.0647607,-0.2396157,0.03894564613537477,0.28065556097673794,0.7123893805309734,0.6735905044510386
ACE,-2.0652893,-0.6828293,0.03889563866672756,0.2804608492594356,0.3495575221238938,0.39762611275964393
RFNG,-2.0655534,-0.14538723,0.03887065539460668,0.2803359326301476,0.9557522123893806,0.9169139465875371
ZFP36,-2.0663464,-0.14714882,0.038795787358675886,0.27990629077762585,0.9513274336283186,0.884272997032641
THRA,-2.0666106,-0.28291267,0.038770858587855755,0.27978158422202454,0.7300884955752213,0.7002967359050445
SIM2,-2.0684605,-0.60518056,0.03859673798387816,0.27868992048686614,0.3141592920353982,0.37388724035608306
GFM1,-2.0721602,-0.2014228,0.03825048980430109,0.2765171197565128,0.8451327433628318,0.7804154302670623
OPA1,-2.074803,-0.21384025,0.03800478960067667,0.2750668981954453,0.7787610619469026,0.7359050445103857
SIAH2-AS1,-2.076653,-3.4999015,0.03783359918856582,0.2739904162842694,0.01327433628318584,0.11572700296735905
PLCH1,-2.0777102,-0.8165368,0.0377360709240192,0.2735005805722825,0.19469026548672566,0.2818991097922849
CHFR,-2.0790315,-0.3724308,0.03761446144466322,0.272835295944534,0.5796460176991151,0.5459940652818991
ZNF787,-2.0798242,-0.2058334,0.03754165594041158,0.27246919474023484,0.8672566371681416,0.8219584569732937
NRIP3,-2.0803528,-1.2428223,0.037493185586730635,0.2722793820753825,0.13274336283185842,0.2195845697329377
SKAP1,-2.080617,-0.5728704,0.037468970387741864,0.2721575283115182,0.33185840707964603,0.3916913946587537
SNRPB,-2.0808814,-0.054867063,0.037444768499815144,0.27203572287847044,1.0,1.0
BYSL,-2.0808814,-0.24230102,0.037444768499815144,0.27203572287847044,0.7168141592920354,0.6617210682492581
ME2,-2.0819385,-0.21338521,0.03734809394619291,0.2716569130613288,0.8407079646017699,0.7952522255192879
RANBP2,-2.0832598,-0.21324274,0.037227549578099005,0.2708877817312131,0.8053097345132744,0.744807121661721
AGFG1,-2.083524,-0.32785842,0.037203480491471326,0.27076647235401513,0.672566371681416,0.6231454005934718
XIST,-2.0840526,-0.36653665,0.03715538206027675,0.27047019466749983,0.5398230088495575,0.5637982195845698
ZNF292,-2.0859025,-0.31932598,0.03698745425351174,0.2694621443337546,0.5221238938053098,0.543026706231454
AC100826.1,-2.0866954,-1.7262079,0.03691568328673579,0.2690463807203936,0.07964601769911504,0.17507418397626112
ATP5PD,-2.0866954,-0.10014038,0.03691568328673579,0.2690463807203936,0.995575221238938,0.9970326409495549
ZNF780A,-2.0869596,-0.4691136,0.03689178600248656,0.26903292677366225,0.41150442477876104,0.4421364985163205
ZNF574,-2.0872238,-0.3004878,0.03686790189457568,0.2689123310568682,0.6238938053097345,0.6142433234421365
H2AFV,-2.0880167,-0.09703238,0.0367963285729001,0.2684972930814825,0.9911504424778761,0.9940652818991098
NNT-AS1,-2.088281,-0.59510887,0.036772497114375725,0.2683769026686473,0.36283185840707965,0.4035608308605341
RP1,-2.0896022,-0.70385367,0.036653536935355405,0.2676154209796416,0.2743362831858407,0.3353115727002967
RELL1,-2.0914521,-0.29045215,0.03648754358591896,0.26672270477096466,0.7035398230088495,0.6765578635014837
UTP25,-2.0914521,-0.2540459,0.03648754358591896,0.26672270477096466,0.7566371681415929,0.712166172106825
ANK3,-2.0927737,-0.43078494,0.03636936945971524,0.2660714154697257,0.3938053097345133,0.4332344213649852
DIRC3-AS1,-2.0933022,-2.9493306,0.03632219122255201,0.2657793924303531,0.022123893805309734,0.12462908011869436
PBLD,-2.0956807,-0.83573693,0.036110534107985696,0.26438920961920076,0.23008849557522124,0.3026706231454006
SMARCA2,-2.096209,-0.242844,0.03606364225129149,0.2641515649468721,0.7477876106194691,0.7210682492581603
RUVBL2,-2.0985875,-0.10387981,0.035853270822169235,0.26276843519467685,0.995575221238938,0.9881305637982196
CRNKL1,-2.099116,-0.17091377,0.03580666400142139,0.2625319930120241,0.8849557522123894,0.8219584569732937
C2orf69,-2.0993805,-0.54001915,0.03578337997401558,0.26241384300319465,0.3672566371681416,0.4124629080118694
ATP2C1,-2.0993805,-0.14234088,0.03578337997401558,0.26241384300319465,0.9424778761061947,0.9020771513353115
CEBPZ,-2.0996447,-0.39998874,0.035760108861201303,0.2623483151791599,0.4911504424778761,0.49258160237388726
UCP2,-2.1012304,-0.16028835,0.03562075308065559,0.26148318963198464,0.9469026548672567,0.887240356083086
TTC31,-2.1012304,-0.36430755,0.03562075308065559,0.26148318963198464,0.6061946902654868,0.5816023738872403
PCP2,-2.1014946,-0.25550854,0.035597572214967475,0.2614178853611606,0.8230088495575221,0.7388724035608308
AGAP1,-2.1025517,-0.23555766,0.03550497740010383,0.26084256881196316,0.7699115044247787,0.7418397626112759
PC,-2.1044016,-0.55637217,0.03534343091764695,0.2598643863030928,0.40707964601769914,0.4332344213649852
KLF7,-2.1049302,-0.7298215,0.035297390148716856,0.2596301802317495,0.3141592920353982,0.3560830860534125
ZDHHC6,-2.10678,-0.20982176,0.035136650322321474,0.2586037680368567,0.7610619469026548,0.7210682492581603
USE1,-2.1078372,-0.2857573,0.03504507983383407,0.2581374455621173,0.6504424778761062,0.6409495548961425
MAD1L1,-2.1091585,-0.25041407,0.03493090328664048,0.2573482268909678,0.6637168141592921,0.629080118694362
SNRNP27,-2.1099513,-0.25400025,0.03486254992835346,0.2570516095744692,0.7522123893805309,0.6943620178041543
DIS3L2,-2.1112726,-0.48158765,0.03474888147210503,0.25642012313720086,0.48672566371681414,0.486646884272997
PIGF,-2.111537,-0.50991493,0.034726185802618464,0.2563043207424155,0.45132743362831856,0.47477744807121663
STMND1,-2.1131225,-0.52491057,0.03459027747764712,0.25535271197244097,0.38495575221238937,0.43026706231454004
SGK1,-2.113651,-0.4005429,0.03454507578720425,0.2551734245988825,0.584070796460177,0.5667655786350149
LARGE1,-2.1152368,-0.33651227,0.03440977335670894,0.25427662318370764,0.6327433628318584,0.6379821958456974
UTP4,-2.1160295,-0.28560388,0.03434229210636211,0.25388047533527763,0.6991150442477876,0.685459940652819
TNFAIP1,-2.1207864,-0.26219112,0.033939774831187125,0.25136173585517607,0.7477876106194691,0.744807121661721
COX19,-2.1221077,-0.25075632,0.03382868286371618,0.250792712476175,0.7654867256637168,0.7210682492581603
CZIB,-2.1239576,-0.27148193,0.03367367656102245,0.24979534572557413,0.668141592920354,0.6498516320474778
C6orf47,-2.1258078,-0.3453302,0.03351927810232787,0.2488012771898808,0.5309734513274337,0.5548961424332344
CAPN2,-2.126072,-0.15993439,0.03349727069123849,0.24873881204504364,0.9646017699115044,0.9258160237388724
TMEM41A,-2.126072,-0.30829647,0.03349727069123849,0.24873881204504364,0.672566371681416,0.6379821958456974
VAMP5,-2.1273932,-0.22772704,0.0333874189525519,0.24802373068446357,0.8141592920353983,0.7952522255192879
SLC20A1,-2.1281862,-0.15182605,0.033321655968166546,0.24763572184586066,0.9469026548672567,0.8961424332344213
GOSR2,-2.128979,-0.16983594,0.03325600384966477,0.2472482219991022,0.911504424778761,0.884272997032641
GABARAPL2,-2.1292431,-0.12321904,0.03323414442184047,0.24723636585036243,0.9867256637168141,0.9940652818991098
NPLOC4,-2.1305645,-0.12048942,0.033125031627596606,0.2465750015459962,0.995575221238938,0.9851632047477745
GRHPR,-2.131886,-0.13851462,0.033016225580860974,0.24586508087183975,0.9778761061946902,0.9703264094955489
CAPN8,-2.1324146,-0.67103565,0.0329727889007084,0.24559158456549213,0.29646017699115046,0.36795252225519287
MPP7,-2.1342645,-0.42730817,0.03282114555304083,0.24466125221728058,0.5176991150442478,0.5311572700296736
AC010642.2,-2.1345286,-0.26968813,0.03279953103908112,0.24454993594650806,0.7123893805309734,0.7002967359050445
NOMO1,-2.1353214,-0.19952066,0.03273476061122107,0.2441167426917894,0.7964601769911505,0.7359050445103857
NGRN,-2.13585,-0.17450276,0.03269164120068552,0.24384486643291023,0.9070796460176991,0.8991097922848664
MRPS14,-2.1363785,-0.14474644,0.032648570439869906,0.24357324228896832,0.9513274336283186,0.9169139465875371
AVIL,-2.1392856,-0.60840565,0.032412548954413846,0.24196037207434246,0.4247787610619469,0.44510385756676557
IRF2BP1,-2.1398141,-0.45653775,0.03236979337275525,0.24173980967888492,0.42920353982300885,0.4688427299703264
NT5C3B,-2.1406069,-0.16894647,0.03230575060324723,0.24140930539596817,0.8982300884955752,0.8783382789317508
H3F3B,-2.1408713,-0.05589054,0.032284427152851604,0.2412992277356589,1.0,1.0
WDFY1,-2.1411355,-0.43597835,0.032263115763282536,0.24118919527203925,0.5929203539823009,0.5816023738872403
CEP95,-2.1413996,-0.2617181,0.03224181642920568,0.24107920799292276,0.6460176991150443,0.658753709198813
HMGCS1,-2.141664,-0.26067898,0.03222052914528831,0.24096926588612536,0.7566371681415929,0.744807121661721
WIPF2,-2.143778,-0.24523729,0.03205066404018188,0.23989496002754535,0.8053097345132744,0.7952522255192879
UAP1,-2.143778,-0.21657155,0.03205066404018188,0.23989496002754535,0.8008849557522124,0.7181008902077152
DUSP10,-2.1443067,-0.6936997,0.0320083178926012,0.2397250753401057,0.3230088495575221,0.37091988130563797
DTD2,-2.1458924,-0.47939035,0.03188156707783045,0.23887353871354602,0.504424778761062,0.5014836795252225
PAF1,-2.1477423,-0.21056195,0.031734235213519736,0.23791576055920438,0.8495575221238938,0.798219584569733
WDR3,-2.1501207,-0.44204113,0.0315456667020958,0.23674450419590085,0.5176991150442478,0.5192878338278932
EDN1,-2.1538205,-0.867609,0.031254248353226696,0.2348463855422809,0.19911504424778761,0.2818991097922849
CELF1,-2.154085,-0.16868427,0.031233521435967117,0.23473883328086906,0.9247787610619469,0.913946587537092
IMP4,-2.1580489,-0.18237291,0.03092403022077285,0.23274736378994593,0.9292035398230089,0.8931750741839762
KBTBD2,-2.1593702,-0.29667026,0.03082145320255797,0.23216629114361478,0.6769911504424779,0.6528189910979229
NKIRAS2,-2.1614845,-0.22619966,0.03065793761613467,0.2313631288016794,0.8716814159292036,0.8189910979228486
PSMD12,-2.1614845,-0.15662937,0.03065793761613467,0.2313631288016794,0.9247787610619469,0.8664688427299704
SMIM1,-2.162013,-0.47157213,0.03061717531208532,0.2312462306227063,0.4690265486725664,0.49554896142433236
CTCF,-2.162013,-0.21688986,0.03061717531208532,0.2312462306227063,0.7654867256637168,0.7596439169139466
CYB5A,-2.1628058,-0.12982668,0.030556119130449234,0.23092804383513782,0.995575221238938,0.9910979228486647
TAOK1,-2.1662414,-0.15185857,0.03029274929081262,0.22917422835738582,0.9513274336283186,0.8813056379821959
CRELD1,-2.1665056,-0.39852867,0.030272571102372515,0.22916367630153803,0.5663716814159292,0.5637982195845698
KMT2B,-2.168884,-0.19560644,0.030091486517461224,0.22812313546511978,0.8495575221238938,0.7833827893175074
RUNDC1,-2.1691484,-0.323184,0.03007142359174018,0.22806551489458812,0.6858407079646017,0.6735905044510386
HMGN4,-2.1699412,-0.22316977,0.030011303780016353,0.22784561909404244,0.8628318584070797,0.827893175074184
MED11,-2.1699412,-0.48715627,0.030011303780016353,0.22784561909404244,0.3938053097345133,0.45103857566765576
MMGT1,-2.1712625,-0.50794,0.029911333667400095,0.22727521767915942,0.43805309734513276,0.4599406528189911
UTP6,-2.1712625,-0.23304437,0.029911333667400095,0.22727521767915942,0.7787610619469026,0.7804154302670623
PHC1,-2.171791,-0.3852522,0.029871425852172805,0.22706626326383733,0.5353982300884956,0.5341246290801187
GOLGB1,-2.1757553,-0.16729793,0.02957357372870641,0.22494230507988017,0.9424778761061947,0.9584569732937686
COX16,-2.1768122,-0.12657438,0.029494579213110335,0.2244814085629136,0.9867256637168141,0.973293768545994
ZNF581,-2.1778693,-0.39893317,0.029415766261701268,0.2240213193808839,0.5265486725663717,0.5341246290801187
UBR3,-2.178662,-0.36913696,0.02935677550144513,0.22371170937505583,0.6194690265486725,0.5934718100890207
DCTPP1,-2.180512,-0.11341122,0.02921952606536096,0.22280497364964094,1.0,0.9703264094955489
MRPS26,-2.1850047,-0.111218855,0.028888502783397895,0.22046457263868774,0.9911504424778761,0.9940652818991098
TFPI2,-2.1868546,-1.6277764,0.028753140367245935,0.2195230893995762,0.06637168141592921,0.17210682492581603
MOB4,-2.1887045,-0.2257465,0.028618324450455642,0.2186306184953302,0.8451327433628318,0.7804154302670623
NUBPL,-2.1900258,-0.55141807,0.028522360990684583,0.21798850169556197,0.4646017699115044,0.4658753709198813
ORC4,-2.1905544,-0.27138495,0.028484053286140072,0.21778667940798263,0.7123893805309734,0.7002967359050445
ERGIC2,-2.191083,-0.22547609,0.028445789908833865,0.21753956465800842,0.7522123893805309,0.7062314540059347
TNFSF13B,-2.191083,-0.77055275,0.028445789908833865,0.21753956465800842,0.25663716814159293,0.3353115727002967
DNAJB2,-2.1926687,-0.18916818,0.02833126533429893,0.21689032472300251,0.9380530973451328,0.8902077151335311
EBLN3P,-2.1942542,-0.1690899,0.028217138244078125,0.21606181524508442,0.9292035398230089,0.9109792284866469
NEU1,-2.1963685,-0.43502885,0.02806558520944341,0.21499131106128888,0.5663716814159292,0.5459940652818991
NUF2,-2.196897,-0.588032,0.02802780675602285,0.2147918247649063,0.3672566371681416,0.41543026706231456
TFB2M,-2.1995397,-0.3664694,0.0278395713021159,0.21352811174114503,0.6194690265486725,0.5905044510385756
SAR1B,-2.2000682,-0.18376528,0.027802055291851778,0.21332977478764506,0.911504424778761,0.884272997032641
ADPRHL2,-2.2005968,-0.2731485,0.027764582881157324,0.2130869150835058,0.7035398230088495,0.7270029673590505
MIOS,-2.200861,-0.41219902,0.027745863013081074,0.2129879052310781,0.5,0.5192878338278932
DMAC2,-2.2013896,-0.2525699,0.027708455926347773,0.21279001161566405,0.7477876106194691,0.7181008902077152
PHEX,-2.2029753,-0.68476707,0.027596495500007808,0.21206368502955822,0.3053097345132743,0.36795252225519287
FAIM2,-2.2040324,-0.8008167,0.027522072176037245,0.21158062669925207,0.21238938053097345,0.29673590504451036
TIMM10,-2.2048252,-0.15732361,0.02746636835919734,0.21124113223681065,0.9203539823008849,0.8724035608308606
ADAMTS10,-2.2077322,-0.86041117,0.0272629523446488,0.2099855468784703,0.252212389380531,0.31750741839762614
SELENOK,-2.210639,-0.15802401,0.0270608376465673,0.2086044057923357,0.9469026548672567,0.9287833827893175
WDR33,-2.213546,-0.20432322,0.026860017637082515,0.20714359577219915,0.8185840707964602,0.8041543026706232
CCNB1,-2.2140746,-0.17540304,0.026823643490262783,0.20695028992139716,0.9070796460176991,0.8635014836795252
EGFL6,-2.2151318,-1.7961372,0.026751022781529812,0.20660776214956167,0.07079646017699115,0.17507418397626112
